"R","S1","S2","S3","NODE1","TYPE1","scroll1","NODE2","id","TYPE2","TEXT2","fragment2","glex2","lex_utf8_etcbc","g_lex_etcbc","gn2","lex_etcbc2","lex_etcbc","line2","md2","morpho2","nu2","ps2","sp2","st2","vs2","vt2","after2","g_nme_etcbc","g_prs_etcbc","g_vbe_etcbc","g_pfm_etcbc","g_vbs_etcbc","g_cons","uvf_etcbc","morph_etcbc","note_etcbc","chapter","verse","vid"
"23314","1Qisaa","52","24","1606613","scroll","1Qisaa","1918174","16356","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp+Pa",,,"ptcl",,,,,,,,,,,,"B-(H",,"65","16","23065016"
"23315","1Qisaa","52","24","1606613","scroll","1Qisaa","1918175","16356","word","ארצ ",,"אֶרֶץ",,"אֶרֶץ","f",">RY/",">RY/",,,"ncfs","s",,"subs",,,," ",,,,,,,,">RY/:a",,"65","16","23065016"
"23316","1Qisaa","52","24","1606613","scroll","1Qisaa","1918176","16357","word","ישבע ",,"שׁבע",,"שׁבע","m","CB<[","CB<[",,,"vni3ms","s","3","verb",,"nifal","impf"," ",,,,"J",,,,"!J!](N]CB<[",,"65","16","23065016"
"23317","1Qisaa","52","24","1606613","scroll","1Qisaa","1918177","16358","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"65","16","23065016"
"23318","1Qisaa","52","24","1606613","scroll","1Qisaa","1918178","16358","word","אלוהי ",,"אֱלֹהִים",,"אֱלֹהִים","m",">LHJM/",">LHJM/",,,"ncmpc","p",,"subs","c",,," ","J",,,,,,,">L&WH(J(M/J",,"65","16","23065016"
"23319","1Qisaa","52","24","1606613","scroll","1Qisaa","1918179","16359","word","אמן ",,"אָמֵן",,"אָמֵן","m",">MN",">MN",,,"ncms","s",,"subs",,,," ",,,,,,,,">MN",,"65","16","23065016"
"23320","1Qisaa","52","24","1606613","scroll","1Qisaa","1918180","16360","word","כיא ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ&>",,"65","16","23065016"
"23321","1Qisaa","52","25","1606613","scroll","1Qisaa","1918181","16361","word","נשכחו ",,"שׁכח",,"שׁכח","c","CKX[","CKX[",,,"vnp3cp","p","3","verb",,"nifal","perf"," ",,,"W",,"N",,,"]N]CKX[W",,"65","16","23065016"
"23322","1Qisaa","52","25","1606613","scroll","1Qisaa","1918182","16362","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"65","16","23065016"
"23323","1Qisaa","52","25","1606613","scroll","1Qisaa","1918183","16362","word","צרות ",,"צָרָה",,"צָרָה","f","YRH/","YRH/",,,"ncfp","p",,"subs",,,," ","WT",,,,,,,"YR(H/WT",,"65","16","23065016"
"23324","1Qisaa","52","25","1606613","scroll","1Qisaa","1918184","16363","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"65","16","23065016"
"23325","1Qisaa","52","25","1606613","scroll","1Qisaa","1918185","16363","word","רישונות ",,"רִאשֹׁון",,"רִאשֹׁון","f","R>CWN/","R>CWN/",,,"afp","p",,"adjv",,,," ","WT",,,,,,,"R(>&JCWN/WT",,"65","16","23065016"
"23326","1Qisaa","52","25","1606613","scroll","1Qisaa","1918186","16364","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","16","23065016"
"23327","1Qisaa","52","25","1606613","scroll","1Qisaa","1918187","16364","word","כיא ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ&>",,"65","16","23065016"
"23328","1Qisaa","52","25","1606613","scroll","1Qisaa","1918188","16365","word","נסתרו ",,"סתר",,"סתר","c","STR[","STR[",,,"vnp3cp","p","3","verb",,"nifal","perf"," ",,,"W",,"N",,,"]N]STR[W",,"65","16","23065016"
"23329","1Qisaa","52","25","1606613","scroll","1Qisaa","1918189","16366","word","מ",,"מִן",,"מִן",,"MN","MN",,,"Pp",,,"ptcl",,,,,,,,,,,,"M(N",,"65","16","23065016"
"23330","1Qisaa","52","25","1606613","scroll","1Qisaa","1918190","16366","word","עינ׳י ",,"עַיִן",,"עַיִן","b","<JN/","<JN/",,,"ncbdcX1cs","d",,"suff","c",,," ","J",,,,,,,"<JN/J=+(J",,"65","16","23065016"
"23331","1Qisaa","52","25","1606613","scroll","1Qisaa","1918191",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"65","16","23065016"
"23332","1Qisaa","52","26","1606613","scroll","1Qisaa","1918192","16367","word","כיא ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ&>",,"65","17","23065017"
"23333","1Qisaa","52","26","1606613","scroll","1Qisaa","1918193","16368","word","הנ׳ני ",,"הִנֵּה",,"הִנֵּה",,"HNH","HNH",,,"PiX1cs",,,"suff",,,," ",,"NJ",,,,,,"HN(H+NJ",,"65","17","23065017"
"23334","1Qisaa","52","26","1606613","scroll","1Qisaa","1918194","16369","word","בורא ",,"ברא",,"ברא","m","BR>[","BR>[",,,"vqPms","s",,"verb",,"qal","ptca"," ",,,,,,,,"B&WR>[/",,"65","17","23065017"
"23335","1Qisaa","52","26","1606613","scroll","1Qisaa","1918195","16370","word","שמים ",,"שָׁמַיִם",,"שָׁמַיִם","m","CMJM/","CMJM/",,,"ncmp","p",,"subs",,,," ","M",,,,,,,"CMJ(M/(JM",,"65","17","23065017"
"23336","1Qisaa","52","26","1606613","scroll","1Qisaa","1918196","16371","word","חדשים ",,"חָדָשׁ",,"חָדָשׁ","m","XDC/","XDC/",,,"amp","p",,"adjv",,,," ","JM",,,,,,,"XDC/JM",,"65","17","23065017"
"23337","1Qisaa","52","26","1606613","scroll","1Qisaa","1918197","16372","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","17","23065017"
"23338","1Qisaa","52","26","1606613","scroll","1Qisaa","1918198","16372","word","ארצ ",,"אֶרֶץ",,"אֶרֶץ","f",">RY/",">RY/",,,"ncfs","s",,"subs",,,," ",,,,,,,,">RY/:a",,"65","17","23065017"
"23339","1Qisaa","52","26","1606613","scroll","1Qisaa","1918199","16373","word","חדשה ",,"חָדָשׁ",,"חָדָשׁ","f","XDC/","XDC/",,,"afs","s",,"adjv",,,," ","H",,,,,,,"XDC/H",,"65","17","23065017"
"23340","1Qisaa","52","26","1606613","scroll","1Qisaa","1918200","16374","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","17","23065017"
"23341","1Qisaa","52","26","1606613","scroll","1Qisaa","1918201","16374","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"65","17","23065017"
"23342","1Qisaa","52","27","1606613","scroll","1Qisaa","1918202","16375","word","תזכרנה ",,"זכר",,"זכר","f","ZKR[","ZKR[",,,"vni3fp","p","3","verb",,"nifal","impf"," ",,,"NH","T=",,,,"!T=!](N]ZKR[NH",,"65","17","23065017"
"23343","1Qisaa","52","27","1606613","scroll","1Qisaa","1918203","16376","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"65","17","23065017"
"23344","1Qisaa","52","27","1606613","scroll","1Qisaa","1918204","16376","word","רישונות ",,"רִאשֹׁון",,"רִאשֹׁון","f","R>CWN/","R>CWN/",,,"afp","p",,"adjv",,,," ","WT",,,,,,,"R(>&JCWN/WT",,"65","17","23065017"
"23345","1Qisaa","52","27","1606613","scroll","1Qisaa","1918205","16377","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","17","23065017"
"23346","1Qisaa","52","27","1606613","scroll","1Qisaa","1918206","16377","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"65","17","23065017"
"23347","1Qisaa","52","27","1606613","scroll","1Qisaa","1918207","16378","word","תעלינא ",,"עלה",,"עלה","f","<LH[","<LH[",,,"vqi3fp","p","3","verb",,"qal","impf"," ",,,"N>","T=",,,,"!T=!<L&J(H[N(H&>",,"65","17","23065017"
"23348","1Qisaa","52","27","1606613","scroll","1Qisaa","1918208","16379","word","על ",,"עַל",,"עַל",,"<L","<L",,,"Pp",,,"ptcl",,,," ",,,,,,,,"<L",,"65","17","23065017"
"23349","1Qisaa","52","27","1606613","scroll","1Qisaa","1918209","16380","word","לב ",,"לֵב",,"לֵב","m","LB/","LB/",,,"ncms","s",,"subs",,,," ",,,,,,,,"LB/",,"65","17","23065017"
"23350","1Qisaa","52","27","1606613","scroll","1Qisaa","1918210",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"65","17","23065017"
"23351","1Qisaa","52","27","1606613","scroll","1Qisaa","1918211","16381","word","כיא ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ&>",,"65","18","23065018"
"23352","1Qisaa","52","27","1606613","scroll","1Qisaa","1918212","16382","word","אם ",,"אִם",,"אִם",,">M",">M",,,"Pc",,,"ptcl",,,," ",,,,,,,,">M",,"65","18","23065018"
"23353","1Qisaa","52","27","1606613","scroll","1Qisaa","1918213","16383","word","שיש ",,"שׂושׂ",,"שׂושׂ","m","FWF[","FWF[",,,"vqvms","s",,"verb",,"qal","impv"," ",,,,,,,,"!!F(W&JF[",,"65","18","23065018"
"23354","1Qisaa","52","28","1606613","scroll","1Qisaa","1918214","16384","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","18","23065018"
"23355","1Qisaa","52","28","1606613","scroll","1Qisaa","1918215","16384","word","גיל ",,"גיל",,"גיל","m","GJL[","GJL[",,,"vqvms","s",,"verb",,"qal","impv"," ",,,,,,,,"!!GJL[",,"65","18","23065018"
"23356","1Qisaa","52","28","1606613","scroll","1Qisaa","1918216","16385","word","עדי ",,"עַד",,"עַד",,"<D","<D",,,"Pp",,,"ptcl",,,," ",,,,,,,,"<D&J",,"65","18","23065018"
"23357","1Qisaa","52","28","1606613","scroll","1Qisaa","1918217","16386","word","עד ",,"עַד",,"עַד","m","<D/","<D/",,,"ncms","s",,"subs",,,," ",,,,,,,,"<D/",,"65","18","23065018"
"23358","1Qisaa","52","28","1606613","scroll","1Qisaa","1918218","16387","word","אשר ",,"אֲשֶׁר",,"אֲשֶׁר",,">CR",">CR",,,"Pr",,,"ptcl",,,," ",,,,,,,,">CR",,"65","18","23065018"
"23359","1Qisaa","52","28","1606613","scroll","1Qisaa","1918219","16388","word","אני ",,"אֲנִי",,"אֲנִי","c",">NJ",">NJ",,,"pi1cs","s","1","pron",,,," ",,,,,,,,">NJ",,"65","18","23065018"
"23360","1Qisaa","52","28","1606613","scroll","1Qisaa","1918220","16389","word","בורא ",,"ברא",,"ברא","m","BR>[","BR>[",,,"vqPms","s",,"verb",,"qal","ptca"," ",,,,,,,,"B&WR>[/",,"65","18","23065018"
"23361","1Qisaa","52","29","1606613","scroll","1Qisaa","1918221","16390","word","כיא ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ&>",,"65","18","23065018"
"23362","1Qisaa","52","29","1606613","scroll","1Qisaa","1918222","16391","word","הנ׳ני ",,"הִנֵּה",,"הִנֵּה",,"HNH","HNH",,,"PiX1cs",,,"suff",,,," ",,"NJ",,,,,,"HN(H+NJ",,"65","18","23065018"
"23363","1Qisaa","52","29","1606613","scroll","1Qisaa","1918223","16392","word","בורא ",,"ברא",,"ברא","m","BR>[","BR>[",,,"vqPms","s",,"verb",,"qal","ptca"," ",,,,,,,,"B&WR>[/",,"65","18","23065018"
"23364","1Qisaa","52","29","1606613","scroll","1Qisaa","1918224","16393","word","את ",,"אֵת",,"אֵת",,">T",">T",,,"Po",,,"ptcl",,,," ",,,,,,,,">T",,"65","18","23065018"
"23365","1Qisaa","52","29","1606613","scroll","1Qisaa","1918225","16394","word","ירושלים ",,"יְרוּשָׁלִַם",,"יְרוּשָׁלִַם",,"JRWCLM/","JRWCLM/",,,"np",,,"subs",,,," ",,,,,,,,"JRWCL&JM/",,"65","18","23065018"
"23366","1Qisaa","52","29","1606613","scroll","1Qisaa","1918226","16395","word","גילה ",,"גִּילָה",,"גִּילָה","f","GJLH/","GJLH/",,,"ncfs","s",,"subs",,,," ","H",,,,,,,"GJL(H/H",,"65","18","23065018"
"23367","1Qisaa","52","29","1606613","scroll","1Qisaa","1918227","16396","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","18","23065018"
"23368","1Qisaa","52","29","1606613","scroll","1Qisaa","1918228","16396","word","עמ׳ה ",,"עַם",,"עַם","m","<M/","<M/",,,"ncmscX3fs","s",,"suff","c",,," ",,"H",,,,,,"<M/+H",,"65","18","23065018"
"23369","1Qisaa","52","29","1606613","scroll","1Qisaa","1918229","16397","word","משוש ",,"מָשֹׂושׂ",,"מָשֹׂושׂ","m","MFWF/","MFWF/",,,"ncms","s",,"subs",,,," ",,,,,,,,"MFWF/:a",,"65","18","23065018"
"23370","1Qisaa","52","29","1606613","scroll","1Qisaa","1918230",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"65","18","23065018"
"23371","1Qisaa","53","1","1606613","scroll","1Qisaa","1918231","16398","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","19","23065019"
"23372","1Qisaa","53","1","1606613","scroll","1Qisaa","1918232","16398","word","גלתי ",,"גיל",,"גיל","c","GJL[","GJL[",,,"vqp1cs","s","1","verb",,"qal","perf"," ",,,"TJ",,,,,"G(JL[TJ",,"65","19","23065019"
"23373","1Qisaa","53","1","1606613","scroll","1Qisaa","1918233","16399","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"65","19","23065019"
"23374","1Qisaa","53","1","1606613","scroll","1Qisaa","1918234","16399","word","ירושלים ",,"יְרוּשָׁלִַם",,"יְרוּשָׁלִַם",,"JRWCLM/","JRWCLM/",,,"np",,,"subs",,,," ",,,,,,,,"JRWCL&JM/",,"65","19","23065019"
"23375","1Qisaa","53","1","1606613","scroll","1Qisaa","1918235","16400","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","19","23065019"
"23376","1Qisaa","53","1","1606613","scroll","1Qisaa","1918236","16400","word","ששתי ",,"שׂושׂ",,"שׂושׂ","c","FWF[","FWF[",,,"vqp1cs","s","1","verb",,"qal","perf"," ",,,"TJ",,,,,"F(WF[TJ",,"65","19","23065019"
"23377","1Qisaa","53","1","1606613","scroll","1Qisaa","1918237","16401","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"65","19","23065019"
"23378","1Qisaa","53","1","1606613","scroll","1Qisaa","1918238","16401","word","עמ׳יא ",,"עַם",,"עַם","m","<M/","<M/",,,"ncmscX1cs","s",,"suff","c",,," ",,"J>",,,,,,"<M/+J&>",,"65","19","23065019"
"23379","1Qisaa","53","1","1606613","scroll","1Qisaa","1918239","16402","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","19","23065019"
"23380","1Qisaa","53","1","1606613","scroll","1Qisaa","1918240","16402","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"65","19","23065019"
"23381","1Qisaa","53","1","1606613","scroll","1Qisaa","1918241","16403","word","ישמע ",,"שׁמע",,"שׁמע","m","CM<[","CM<[",,,"vni3ms","s","3","verb",,"nifal","impf"," ",,,,"J",,,,"!J!](N]CM<[",,"65","19","23065019"
"23382","1Qisaa","53","1","1606613","scroll","1Qisaa","1918242","16404","word","ב׳ה ",,"בְּ",,"בְּ",,"B","B",,,"PpX3fs",,,"suff",,,," ",,"H",,,,,,"B+H",,"65","19","23065019"
"23383","1Qisaa","53","1","1606613","scroll","1Qisaa","1918243","16405","word","עוד ",,"עֹוד",,"עֹוד",,"<WD/","<WD/",,,"Pd",,,"ptcl",,,," ",,,,,,,,"<WD/",,"65","19","23065019"
"23384","1Qisaa","53","1","1606613","scroll","1Qisaa","1918244","16406","word","קול ",,"קֹול",,"קֹול","m","QWL/","QWL/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"QWL/",,"65","19","23065019"
"23385","1Qisaa","53","1","1606613","scroll","1Qisaa","1918245","16407","word","בכי ",,"בְּכִי",,"בְּכִי","m","BKJ/","BKJ/",,,"ncms","s",,"subs",,,," ",,,,,,,,"BKJ/",,"65","19","23065019"
"23386","1Qisaa","53","1","1606613","scroll","1Qisaa","1918246","16408","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","19","23065019"
"23387","1Qisaa","53","1","1606613","scroll","1Qisaa","1918247","16408","word","קול ",,"קֹול",,"קֹול","m","QWL/","QWL/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"QWL/",,"65","19","23065019"
"23388","1Qisaa","53","1","1606613","scroll","1Qisaa","1918248","16409","word","זעקה ",,"זְעָקָה",,"זְעָקָה","f","Z<QH/","Z<QH/",,,"ncfs","s",,"subs",,,," ","H",,,,,,,"Z<Q(H/H",,"65","19","23065019"
"23389","1Qisaa","53","1","1606613","scroll","1Qisaa","1918249",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"65","19","23065019"
"23390","1Qisaa","53","2","1606613","scroll","1Qisaa","1918250","16410","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","20","23065020"
"23391","1Qisaa","53","2","1606613","scroll","1Qisaa","1918251","16410","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"65","20","23065020"
"23392","1Qisaa","53","2","1606613","scroll","1Qisaa","1918252","16411","word","יהיה ",,"היה",,"היה","m","HJH[","HJH[",,,"vqi3ms","s","3","verb",,"qal","impf"," ",,,,"J",,,,"!J!HJH[",,"65","20","23065020"
"23393","1Qisaa","53","2","1606613","scroll","1Qisaa","1918253","16412","word","מ",,"מִן",,"מִן",,"MN","MN",,,"Pp",,,"ptcl",,,,,,,,,,,,"M(N",,"65","20","23065020"
"23394","1Qisaa","53","2","1606613","scroll","1Qisaa","1918254","16412","word","שמ׳ה ",,"שָׁם",,"שָׁם",,"CM","CM",,,"PdXd",,,"suff",,,," ",,,,,,,"H","CM~H",,"65","20","23065020"
"23395","1Qisaa","53","2","1606613","scroll","1Qisaa","1918255","16413","word","עוד ",,"עֹוד",,"עֹוד",,"<WD/","<WD/",,,"Pd",,,"ptcl",,,," ",,,,,,,,"<WD/",,"65","20","23065020"
"23396","1Qisaa","53","2","1606613","scroll","1Qisaa","1918256","16414","word","עויל ",,"עֲוִיל",,"עֲוִיל","m","<WJL/","<WJL/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"<WJL/",,"65","20","23065020"
"23397","1Qisaa","53","2","1606613","scroll","1Qisaa","1918257","16415","word","ימים ",,"יֹום",,"יֹום","m","JWM/","JWM/",,,"ncmp","p",,"subs",,,," ","JM",,,,,,,"J(WM/JM",,"65","20","23065020"
"23398","1Qisaa","53","2","1606613","scroll","1Qisaa","1918258","16416","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","20","23065020"
"23399","1Qisaa","53","2","1606613","scroll","1Qisaa","1918259","16416","word","זקן ",,"זָקֵן",,"זָקֵן","m","ZQN/","ZQN/",,,"ams","s",,"adjv",,,," ",,,,,,,,"ZQN/:a",,"65","20","23065020"
"23400","1Qisaa","53","2","1606613","scroll","1Qisaa","1918260","16417","word","אשר ",,"אֲשֶׁר",,"אֲשֶׁר",,">CR",">CR",,,"Pr",,,"ptcl",,,," ",,,,,,,,">CR",,"65","20","23065020"
"23401","1Qisaa","53","2","1606613","scroll","1Qisaa","1918261","16418","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"65","20","23065020"
"23402","1Qisaa","53","2","1606613","scroll","1Qisaa","1918262","16419","word","ימלה ",,"מלא",,"מלא","m","ML>[","ML>[",,,"vpi3ms","s","3","verb",,"piel","impf"," ",,,,"J",,,,"!J!ML(>&H[:d",,"65","20","23065020"
"23403","1Qisaa","53","2","1606613","scroll","1Qisaa","1918263","16420","word","את ",,"אֵת",,"אֵת",,">T",">T",,,"Po",,,"ptcl",,,," ",,,,,,,,">T",,"65","20","23065020"
"23404","1Qisaa","53","2","1606613","scroll","1Qisaa","1918264","16421","word","ימי׳ו ",,"יֹום",,"יֹום","m","JWM/","JWM/",,,"ncmpcX3ms","p",,"suff","c",,," ","J","W",,,,,,"J(WM/J+W",,"65","20","23065020"
"23405","1Qisaa","53","2","1606613","scroll","1Qisaa","1918265","16422","word","כיא ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ&>",,"65","20","23065020"
"23406","1Qisaa","53","3","1606613","scroll","1Qisaa","1918266","16423","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"65","20","23065020"
"23407","1Qisaa","53","3","1606613","scroll","1Qisaa","1918267","16423","word","נער ",,"נַעַר",,"נַעַר","m","N<R/","N<R/",,,"ncms","s",,"subs",,,," ",,,,,,,,"N<R/",,"65","20","23065020"
"23408","1Qisaa","53","3","1606613","scroll","1Qisaa","1918268","16424","word","בן ",,"בֵּן",,"בֵּן","m","BN/","BN/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"BN/:c",,"65","20","23065020"
"23409","1Qisaa","53","3","1606613","scroll","1Qisaa","1918269","16425","word","מאה ",,"מֵאָה",,"מֵאָה","f","M>H/","M>H/",,,"ucfsa","s",,"numr","a",,," ","H",,,,,,,"M>(H/H",,"65","20","23065020"
"23410","1Qisaa","53","3","1606613","scroll","1Qisaa","1918270","16426","word","שנה ",,"שָׁנָה",,"שָׁנָה","f","CNH/","CNH/",,,"ncfs","s",,"subs",,,," ","H",,,,,,,"CN(H/H",,"65","20","23065020"
"23411","1Qisaa","53","3","1606613","scroll","1Qisaa","1918271","16427","word","ימות ",,"מות",,"מות","m","MWT[","MWT[",,,"vqi3ms","s","3","verb",,"qal","impf"," ",,,,"J",,,,"!J!MWT[",,"65","20","23065020"
"23412","1Qisaa","53","3","1606613","scroll","1Qisaa","1918272","16428","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","20","23065020"
"23413","1Qisaa","53","3","1606613","scroll","1Qisaa","1918273","16428","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"65","20","23065020"
"23414","1Qisaa","53","3","1606613","scroll","1Qisaa","1918274","16428","word","חוטא ",,"חטא",,"חטא","m","XV>[","XV>[",,,"vqPms","s",,"verb",,"qal","ptca"," ",,,,,,,,"X&WV>[/",,"65","20","23065020"
"23415","1Qisaa","53","3","1606613","scroll","1Qisaa","1918275","16429","word","בן ",,"בֵּן",,"בֵּן","m","BN/","BN/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"BN/:c",,"65","20","23065020"
"23416","1Qisaa","53","3","1606613","scroll","1Qisaa","1918276","16430","word","מאה ",,"מֵאָה",,"מֵאָה","f","M>H/","M>H/",,,"ucfsa","s",,"numr","a",,," ","H",,,,,,,"M>(H/H",,"65","20","23065020"
"23417","1Qisaa","53","3","1606613","scroll","1Qisaa","1918277","16431","word","שנה ",,"שָׁנָה",,"שָׁנָה","f","CNH/","CNH/",,,"ncfs","s",,"subs",,,," ","H",,,,,,,"CN(H/H",,"65","20","23065020"
"23418","1Qisaa","53","3","1606613","scroll","1Qisaa","1918278","16432","word","יקולל ",,"קלל",,"קלל","m","QLL[","QLL[",,,"vPi3ms","s","3","verb",,"pual","impf"," ",,,,"J",,,,"!J!Q&WLL[:du",,"65","20","23065020"
"23419","1Qisaa","53","3","1606613","scroll","1Qisaa","1918279",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"65","20","23065020"
"23420","1Qisaa","53","3","1606613","scroll","1Qisaa","1918280","16433","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","21","23065021"
"23421","1Qisaa","53","3","1606613","scroll","1Qisaa","1918281","16433","word","בנו ",,"בנה",,"בנה","c","BNH[","BNH[",,,"vqp3cp","p","3","verb",,"qal","perf"," ",,,"W",,,,,"BN(H[W",,"65","21","23065021"
"23422","1Qisaa","53","3","1606613","scroll","1Qisaa","1918282","16434","word","בתים ",,"בַּיִת",,"בַּיִת","m","BJT/","BJT/",,,"ncmp","p",,"subs",,,," ","JM",,,,,,,"B(JT/JM",,"65","21","23065021"
"23423","1Qisaa","53","3","1606613","scroll","1Qisaa","1918283","16435","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","21","23065021"
"23424","1Qisaa","53","3","1606613","scroll","1Qisaa","1918284","16435","word","ישבו ",,"ישׁב",,"ישׁב","c","JCB[","JCB[",,,"vqp3cp","p","3","verb",,"qal","perf"," ",,,"W",,,,,"JCB[W",,"65","21","23065021"
"23425","1Qisaa","53","4","1606613","scroll","1Qisaa","1918285","16436","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","21","23065021"
"23426","1Qisaa","53","4","1606613","scroll","1Qisaa","1918286","16436","word","נטעו ",,"נטע",,"נטע","c","NV<[","NV<[",,,"vqp3cp","p","3","verb",,"qal","perf"," ",,,"W",,,,,"NV<[W",,"65","21","23065021"
"23427","1Qisaa","53","4","1606613","scroll","1Qisaa","1918287","16437","word","כרמים ",,"כֶּרֶם",,"כֶּרֶם","m","KRM/","KRM/",,,"ncmp","p",,"subs",,,," ","JM",,,,,,,"KRM/JM",,"65","21","23065021"
"23428","1Qisaa","53","4","1606613","scroll","1Qisaa","1918288","16438","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"65","21","23065021"
"23429","1Qisaa","53","4","1606613","scroll","1Qisaa","1918289","16438","word","אכלו ",,"אכל",,"אכל","c",">KL[",">KL[",,,"vqp3cp","p","3","verb",,"qal","perf"," ",,,"W",,,,,">KL[W",,"65","21","23065021"
